cid,upc,oid,dt,r_dt,prc,qty,amt,r_qty,r_amt,web_prod_id,GMM_DESC,PARENT_MDSE_DIVN_DESC
10258470,706000000000,1333354257,12/07/2016,,37.79,1,37.79,,,"30,78,986",READY TO WEAR,CASUAL RTW
12967163,789000000000,1303991706,11/23/2016,,39,1,39,,,"31,96,938",READY TO WEAR,MILLENNIAL/DENIM
12967163,789000000000,1304406453,11/23/2016,12/09/2016,39,1,39,1,39,"31,96,938",READY TO WEAR,MILLENNIAL/DENIM
10291929,706000000000,1327588134,12/02/2016,,62.65,1,62.65,,,"34,48,117",READY TO WEAR,COLLECTIONS RTW
10291929,706000000000,1323896526,11/29/2016,12/14/2016,67.13,1,67.13,1,67.13,"34,48,117",READY TO WEAR,COLLECTIONS RTW
10368026,805000000000,1216527066,7/24/2016,08/03/2016,36.54,1,36.54,1,36.54,"34,67,482",READY TO WEAR,CLASSIFICATIONS
10368026,805000000000,1217661906,7/31/2016,,24.64,1,24.64,,,"34,67,482",READY TO WEAR,CLASSIFICATIONS
10050528,890000000000,1369387596,1/13/2017,,27.5,1,27.5,,,"42,91,489",CENTER CORE,WOMENS SHOES
10050528,890000000000,1330563309,12/05/2016,02/05/2017,40.42,1,40.42,1,40.42,"42,91,489",CENTER CORE,WOMENS SHOES
15551417,774000000000,1186030305,2/29/2016,,17,1,17,,,"45,15,300",BEAUTY,COSMETICS
15551417,774000000000,1211190557,07/12/2016,,17,1,17,,,"45,15,300",BEAUTY,COSMETICS
14365211,889000000000,1296694218,11/13/2016,,59.99,1,59.99,,,"46,40,378",MENS & KIDS,TOTAL MENS
14365211,889000000000,1353636738,12/22/2016,,39.99,1,39.99,,,"46,40,378",MENS & KIDS,TOTAL MENS
11652203,93638767391,1233441480,8/31/2016,,69.99,1,69.99,,,"47,14,697",CENTER CORE,WOMENS SHOES
11652203,93638767391,1235436039,09/06/2016,9/15/2016,69.99,1,69.99,1,69.99,"47,14,697",CENTER CORE,WOMENS SHOES
12349493,608000000000,1282939551,11/06/2016,11/12/2016,49.5,1,49.5,1,49.5,"48,76,633",CENTER CORE,WOMENS SHOES
12349493,608000000000,1283029653,11/06/2016,11/12/2016,39.6,1,39.6,1,39.6,"48,76,633",CENTER CORE,WOMENS SHOES
12349493,608000000000,1284167388,11/06/2016,,39.6,1,39.6,,,"48,76,633",CENTER CORE,WOMENS SHOES
11339786,888000000000,1184723538,2/19/2016,3/14/2016,23.99,1,23.99,1,23.99,"50,44,989",READY TO WEAR,COLLECTIONS RTW
11339786,888000000000,1185503604,2/23/2016,05/02/2016,29.99,1,29.99,1,29.99,"50,44,989",READY TO WEAR,COLLECTIONS RTW
10361390,636000000000,1204889295,06/02/2016,,19.98,1,19.98,,,"52,74,324",READY TO WEAR,SPECIAL SIZES
10361390,636000000000,1203645376,5/26/2016,,19.98,1,19.98,,,"52,74,324",READY TO WEAR,SPECIAL SIZES
14976693,706000000000,1234257783,09/04/2016,09/10/2016,31.99,1,31.99,1,31.99,"52,99,583",READY TO WEAR,SPECIAL SIZES
14976693,706000000000,1300452153,11/18/2016,12/23/2016,27.99,1,27.99,1,27.99,"52,99,583",READY TO WEAR,SPECIAL SIZES
10863743,725000000000,1189962810,3/22/2016,,7.99,1,7.99,,,"53,41,423",MENS & KIDS,TOTAL CHILDRENS
10863743,725000000000,1216414590,7/25/2016,,7.19,1,7.19,,,"53,41,423",MENS & KIDS,TOTAL CHILDRENS
11538652,8672580110,1225450893,8/16/2016,,9.6,3,31.2,,,,,
11538652,8672580110,1233943695,8/31/2016,,9.6,2,19.2,,,,,
10135476,21795030102,1304330718,11/23/2016,,22.99,1,22.99,,,,,
10135476,21795030102,1326128523,12/02/2016,12/14/2016,17.99,1,17.99,1,17.99,,,
10953879,90563561926,1266630168,10/23/2016,,27.99,1,27.99,,,,,
10953879,90563561926,1338222021,12/10/2016,,25.99,1,25.99,,,,,
15275088,98689967134,1361097438,01/02/2017,,198,1,198,,,,,
15275088,98689967134,1357223190,12/26/2016,,198,1,198,,,,,
11684701,190000000000,1318791063,11/28/2016,,41.65,1,41.65,,,,,
11684701,190000000000,1315374303,11/26/2016,01/03/2017,71.4,1,71.4,1,71.4,,,
10515580,190000000000,1301195421,11/20/2016,12/12/2016,159.99,1,159.99,1,159.99,,,
10515580,190000000000,1314864567,11/26/2016,,127.99,1,127.99,,,,,
15369000,706000000000,1257689784,10/07/2016,,29.98,1,29.98,,,,,
15369000,706000000000,1282686993,11/04/2016,,12.59,1,12.59,,,,,
10548584,732000000000,1185000046,2/19/2016,,88.99,1,88.99,,,,,
10548584,732000000000,1183443926,02/12/2016,03/05/2016,106.99,1,106.99,1,106.99,,,
14525399,737000000000,1279698369,10/29/2016,11/19/2016,104.3,1,104.3,1,104.3,,,
14525399,737000000000,1280675763,11/03/2016,,89.4,1,89.4,,,,,
13069988,812000000000,1211671170,7/15/2016,,24.98,1,24.98,,,,,
13069988,812000000000,1193965684,04/08/2016,,24.98,1,24.98,,,,,
10071221,843000000000,1206081505,06/11/2016,6/22/2016,79.04,1,79.04,1,79.04,,,
10071221,843000000000,1206572249,06/12/2016,6/22/2016,65.09,1,65.09,1,65.09,,,
15522677,884000000000,1340509365,12/12/2016,12/19/2016,12,1,12,1,12,,,
15522677,884000000000,1334391735,12/06/2016,01/02/2017,15.39,1,15.39,1,15.39,,,
13049192,887000000000,1206612885,06/12/2016,7/13/2016,11.89,1,11.89,1,11.89,,,
13049192,887000000000,1206281485,06/11/2016,,13.59,1,13.59,,,,,
15383411,888000000000,1208600983,6/26/2016,6/30/2016,23.99,1,23.99,1,23.99,,,
15383411,888000000000,1208911566,6/26/2016,,23.99,1,23.99,,,,,
11916742,889000000000,1251631968,10/02/2016,,37.99,1,37.99,,,,,
11916742,889000000000,1243502418,9/18/2016,10/01/2016,29.99,1,29.99,1,29.99,,,
11497585,889000000000,1315880673,11/27/2016,02/01/2017,18.74,4,74.96,2,37.48,,,
11497585,889000000000,1316724120,11/27/2016,02/01/2017,18.74,4,74.96,4,74.96,,,
14332877,890000000000,1185640122,2/27/2016,,27.72,1,27.72,,,,,
14332877,890000000000,1184524178,2/18/2016,,27.72,1,27.72,,,,,
10259713,3360000000000,1346682444,12/16/2016,12/22/2016,105,1,105,1,105,,,
10259713,3360000000000,1345994298,12/16/2016,12/22/2016,105,1,105,1,105,,,
10436328,3380000000000,1248749379,9/29/2016,,52,1,52,,,,,
10436328,3380000000000,1319592810,11/28/2016,,60,1,60,,,,,
10676778,85447039752,1192231457,04/03/2016,,0,4,78,,,"3,212",CENTER CORE,INTIMATE APPAREL/HOSIERY
10676778,85447039752,1216318875,7/24/2016,,31.2,4,124.8,,,"3,212",CENTER CORE,INTIMATE APPAREL/HOSIERY
10312877,19585234823,1205385127,06/08/2016,,24.65,1,24.65,,,"3,212",CENTER CORE,INTIMATE APPAREL/HOSIERY
10312877,19585234823,1259635060,11/18/2016,,14.99,1,14.99,,,"3,212",CENTER CORE,INTIMATE APPAREL/HOSIERY
11669799,85447511562,1195526796,4/15/2016,,9.99,1,9.99,,,"3,212",CENTER CORE,INTIMATE APPAREL/HOSIERY
11669799,85447511562,1190722054,3/26/2016,4/28/2016,33.15,1,33.15,1,33.15,"3,212",CENTER CORE,INTIMATE APPAREL/HOSIERY
11140296,85805559502,1266212419,1/30/2017,,12,1,12,,,215,BEAUTY,COSMETICS
11140296,85805559502,1373818968,1/21/2017,,12,1,12,,,215,BEAUTY,COSMETICS
12405357,3380000000000,1204404840,5/30/2016,,63,1,63,,,"1,798",BEAUTY,COSMETICS
12405357,3380000000000,1241186796,9/14/2016,,53.16,1,53.16,,,"1,798",BEAUTY,COSMETICS
10351236,3150000000000,1202308337,5/17/2016,7/30/2016,26,1,26,1,26,"67,033",BEAUTY,COSMETICS
10351236,3150000000000,1200672384,05/05/2016,7/30/2016,26,1,26,1,26,"67,033",BEAUTY,COSMETICS
11228374,91709396426,1245840208,10/30/2016,,44.79,2,89.58,,,"69,096",HOME,SOFT HOME
11228374,91709396426,1342383615,12/12/2016,,55.99,2,111.98,,,"69,096",HOME,SOFT HOME
14507753,27131043041,1270466682,10/26/2016,,65,3,195,,,"74,863",BEAUTY,COSMETICS
14507753,27131043041,1330942944,12/05/2016,,55,2,110,,,"74,863",BEAUTY,COSMETICS
15595890,96018205018,1265509756,1/26/2017,,39.5,1,39.5,,,803,BEAUTY,COSMETICS
15595890,96018205018,1185662343,2/25/2016,,39,1,39,,,803,BEAUTY,COSMETICS
14239446,3360000000000,1210435643,07/04/2016,,22,1,22,,,"27,630",BEAUTY,FRAGRANCES
14245914,3360000000000,1246885272,9/24/2016,,22,1,22,,,"27,630",BEAUTY,FRAGRANCES
14239446,3360000000000,1210868821,07/10/2016,,22,1,22,,,"27,630",BEAUTY,FRAGRANCES
14245914,3360000000000,1247730054,9/24/2016,,22,1,22,,,"27,630",BEAUTY,FRAGRANCES
11201902,24258063402,1205335793,06/05/2016,,80,2,160,,,"43,783",HOME,SOFT HOME
11201902,24258063402,1205054218,06/05/2016,,80,2,160,,,"43,783",HOME,SOFT HOME
10162137,85805556419,MA16230231307,03/02/2016,,12,2,24,,,226,BEAUTY,COSMETICS
10162137,85805556419,1229710833,8/22/2016,,12,1,12,,,226,BEAUTY,COSMETICS
12676459,85805556419,1197319886,4/20/2016,,12,1,12,,,226,BEAUTY,COSMETICS
12676459,85805556419,1194616156,04/12/2016,,12,1,12,,,226,BEAUTY,COSMETICS
10162137,85805556419,1239412365,09/12/2016,,12,1,12,,,226,BEAUTY,COSMETICS
10913975,91709299178,1245722764,10/29/2016,,31.19,4,124.76,,,"25,928",HOME,SOFT HOME
10913975,91709299178,1244703780,9/22/2016,,28.99,4,115.96,,,"25,928",HOME,SOFT HOME
14608818,774000000000,1334553492,12/08/2016,,27.99,1,27.99,,,"1,06,405",BEAUTY,COSMETICS
14608818,774000000000,1334077050,12/07/2016,,27.62,1,27.62,,,"1,06,405",BEAUTY,COSMETICS
14840070,3610000000000,1326718923,12/02/2016,,38.18,1,38.18,,,"1,06,865",BEAUTY,COSMETICS
14840070,3610000000000,1212073158,7/17/2016,,47,1,47,,,"1,06,865",BEAUTY,COSMETICS
11984012,641000000000,1211163719,07/10/2016,,33.99,1,33.99,,,"1,09,070",HOME,SOFT HOME
11984012,641000000000,AM16560234830,6/24/2016,,33.99,1,33.99,,,"1,09,070",HOME,SOFT HOME
15466363,20714001247,1372834236,1/22/2017,,25,1,25,,,"75,235",BEAUTY,COSMETICS
15466363,20714001247,1189696204,3/20/2016,,25,1,25,,,"75,235",BEAUTY,COSMETICS
11596646,3350000000000,1185762362,2/25/2016,,101,1,101,,,"70,860",BEAUTY,FRAGRANCES
11596646,3350000000000,1216952994,7/29/2016,,101,1,101,,,"70,860",BEAUTY,FRAGRANCES
11596646,3350000000000,1192055870,04/02/2016,,101,1,101,,,"70,860",BEAUTY,FRAGRANCES
10285325,3350000000000,JC16011034716,11/30/2016,,101,1,101,,,"70,860",BEAUTY,FRAGRANCES
10285325,3350000000000,JC16650934546,5/16/2016,,100,1,100,,,"70,860",BEAUTY,FRAGRANCES
11596646,3350000000000,1356459771,12/27/2016,,101,1,101,,,"70,860",BEAUTY,FRAGRANCES
11596646,3350000000000,1235449413,09/05/2016,,101,1,101,,,"70,860",BEAUTY,FRAGRANCES
10345706,3150000000000,1206310119,06/11/2016,,31,3,93,,,"74,600",BEAUTY,COSMETICS
10345706,3150000000000,1182642769,02/08/2016,,31,2,62,,,"74,600",BEAUTY,COSMETICS
11000061,20714000219,1314281406,11/26/2016,,13.5,1,13.5,,,"75,180",BEAUTY,COSMETICS
11000061,20714000219,1314401322,11/26/2016,,13.5,1,13.5,,,"75,180",BEAUTY,COSMETICS
11000061,20714000219,1314791508,11/26/2016,,13.5,1,13.5,,,"75,180",BEAUTY,COSMETICS
11324192,27131006534,1359961419,12/29/2016,,85,1,85,,,"75,084",BEAUTY,COSMETICS
11324192,27131006534,1211660321,7/15/2016,,85,1,85,,,"75,084",BEAUTY,COSMETICS
10995049,27131004707,1204625085,5/31/2016,,75,1,75,,,"75,114",BEAUTY,COSMETICS
10995049,27131004707,1304187831,11/22/2016,,75,1,75,,,"75,114",BEAUTY,COSMETICS
10638651,91709430663,1198602458,4/27/2016,,20.48,1,20.48,,,"92,464",HOME,SOFT HOME
10638651,91709430663,1198422773,4/27/2016,,20.48,5,102.4,,,"92,464",HOME,SOFT HOME
15582026,20714105280,1202379692,5/18/2016,,24,1,24,,,"75,264",BEAUTY,COSMETICS
15582026,20714105280,1256334159,10/05/2016,,24,1,24,,,"75,264",BEAUTY,COSMETICS
14413507,3150000000000,1187392152,03/08/2016,,52,1,52,,,"78,563",BEAUTY,COSMETICS
14413507,3150000000000,1251469824,10/01/2016,,52,1,52,,,"78,563",BEAUTY,COSMETICS
12058429,20714139193,1207429147,6/18/2016,,29.5,1,29.5,,,"90,244",BEAUTY,COSMETICS
12058429,20714139193,1266525639,10/22/2016,,30.5,1,30.5,,,"90,244",BEAUTY,COSMETICS
12950316,83621391689,1356001968,12/26/2016,,4,5,20,,,"93,507",CENTER CORE,INTIMATE APPAREL/HOSIERY
12950316,83621391689,1363008558,01/05/2017,,5.5,6,33,,,"93,507",CENTER CORE,INTIMATE APPAREL/HOSIERY
15224275,83623597379,1188199856,03/11/2016,,5.5,3,16.5,,,"93,508",CENTER CORE,INTIMATE APPAREL/HOSIERY
15224275,83623597379,1233569304,09/01/2016,,5.11,3,15.33,,,"93,508",CENTER CORE,INTIMATE APPAREL/HOSIERY
14801274,17626393720,JH16250385545,05/02/2016,,30,1,30,,,"1,01,262",CENTER CORE,INTIMATE APPAREL/HOSIERY
14801274,17626393720,1197558942,4/25/2016,05/02/2016,30,1,30,1,30,"1,01,262",CENTER CORE,INTIMATE APPAREL/HOSIERY
11706384,37882158925,1181701417,02/03/2016,,11.24,1,11.24,,,"1,01,343",CENTER CORE,INTIMATE APPAREL/HOSIERY
11706384,37882158925,1211986966,7/16/2016,,13.99,1,13.99,,,"1,01,343",CENTER CORE,INTIMATE APPAREL/HOSIERY
11350222,636000000000,1298632572,11/19/2016,,36.79,2,73.58,,,"1,09,745",HOME,SOFT HOME
11053215,636000000000,1236350043,09/05/2016,,49.29,1,49.29,,,"1,09,745",HOME,SOFT HOME
11053215,636000000000,1231206819,8/28/2016,,55.24,2,110.48,,,"1,09,745",HOME,SOFT HOME
11350222,636000000000,1217704674,08/01/2016,,46.39,2,92.78,,,"1,09,745",HOME,SOFT HOME
14960195,96018043535,1242596931,9/18/2016,,32,1,32,,,"1,17,152",BEAUTY,COSMETICS
14960195,96018043535,1183556225,2/14/2016,,32,1,32,,,"1,17,152",BEAUTY,COSMETICS
12273188,3150000000000,1373029095,1/18/2017,,32,1,32,,,"1,42,576",BEAUTY,COSMETICS
12273188,3150000000000,1276036383,10/28/2016,,32,1,32,,,"1,42,576",BEAUTY,COSMETICS
11146823,47596136850,1265637625,1/28/2017,,14.44,1,14.44,,,"1,50,667",HOME,SOFT HOME
11146823,47596136850,1247093199,9/24/2016,,13.59,2,27.18,,,"1,50,667",HOME,SOFT HOME
10737354,27131971696,1187849455,03/09/2016,,38,1,38,,,"1,47,374",BEAUTY,COSMETICS
10737354,27131971696,1206128892,06/10/2016,,38,1,38,,,"1,47,374",BEAUTY,COSMETICS
13237928,27131971696,1185683107,2/25/2016,,38,1,38,,,"1,47,374",BEAUTY,COSMETICS
13237928,27131971696,1236726993,09/09/2016,,39.5,1,39.5,,,"1,47,374",BEAUTY,COSMETICS
13427928,20714243746,1310984688,11/25/2016,,27.5,1,27.5,,,"1,56,951",BEAUTY,COSMETICS
13427928,20714243746,1259162469,10/09/2016,,24.53,1,24.53,,,"1,56,951",BEAUTY,COSMETICS
10390007,96018059956,1197245214,4/22/2016,,20,1,20,,,"1,78,703",BEAUTY,COSMETICS
10390007,96018059956,1182692117,02/08/2016,,20,1,20,,,"1,78,703",BEAUTY,COSMETICS
13704705,96018059963,1200129860,05/04/2016,,20,1,20,,,"1,78,703",BEAUTY,COSMETICS
13704705,96018059963,1334102157,12/07/2016,,16.61,1,16.61,,,"1,78,703",BEAUTY,COSMETICS
11390676,789000000000,1182618465,02/07/2016,,7.13,6,42.78,,,"1,80,784",CENTER CORE,INTIMATE APPAREL/HOSIERY
11390676,789000000000,1182088846,02/06/2016,,9.5,3,28.5,,,"1,80,784",CENTER CORE,INTIMATE APPAREL/HOSIERY
13399951,22548121085,1223059644,08/12/2016,,48,1,48,,,"1,88,436",BEAUTY,FRAGRANCES
13399951,22548121085,1185694091,2/25/2016,,48,2,96,,,"1,88,436",BEAUTY,FRAGRANCES
13501307,96018096593,1191094943,3/29/2016,,58,1,58,,,"1,93,132",BEAUTY,COSMETICS
13501307,96018096593,1342409520,12/14/2016,,58,1,58,,,"1,93,132",BEAUTY,COSMETICS
13501307,96018096593,1268806935,10/24/2016,,58,1,58,,,"1,93,132",BEAUTY,COSMETICS
13501307,96018096593,1204647063,06/01/2016,,58,1,58,,,"1,93,132",BEAUTY,COSMETICS
11281095,721000000000,1199493467,05/02/2016,,52.5,1,52.5,,,"1,83,112",HOME,SOFT HOME
11281095,721000000000,1216426197,7/26/2016,,0,4,210,,,"1,83,112",HOME,SOFT HOME
11281095,721000000000,1197668537,4/24/2016,,52.5,3,157.5,,,"1,83,112",HOME,SOFT HOME
11281095,721000000000,1243288695,9/18/2016,,52.5,1,52.5,,,"1,83,112",HOME,SOFT HOME
15635230,20714215552,1265746852,1/25/2017,,29,1,29,,,"1,76,781",BEAUTY,COSMETICS
12043710,20714215552,1211995474,7/15/2016,,29,1,29,,,"1,76,781",BEAUTY,COSMETICS
15617776,20714215552,1189982373,3/23/2016,,29,1,29,,,"1,76,781",BEAUTY,COSMETICS
15617776,20714215552,1251927378,10/02/2016,,29,1,29,,,"1,76,781",BEAUTY,COSMETICS
15635230,20714215552,1226560119,8/19/2016,,29,1,29,,,"1,76,781",BEAUTY,COSMETICS
12043710,20714215552,1249143420,9/27/2016,,29,1,29,,,"1,76,781",BEAUTY,COSMETICS
14413507,3380000000000,1249530855,10/01/2016,,38,2,76,,,"1,82,200",BEAUTY,COSMETICS
14413507,3380000000000,1187392152,03/08/2016,,38,2,76,,,"1,82,200",BEAUTY,COSMETICS
11557708,85447996321,1210058110,07/02/2016,,8,6,124.8,,,"2,18,287",CENTER CORE,INTIMATE APPAREL/HOSIERY
11557708,85447996321,1251454404,9/30/2016,,0,6,100.8,,,"2,18,287",CENTER CORE,INTIMATE APPAREL/HOSIERY
11557708,85447996321,1361425314,01/02/2017,,18.99,4,75.96,,,"2,18,287",CENTER CORE,INTIMATE APPAREL/HOSIERY
13168539,774000000000,1241428470,9/17/2016,,13.71,6,82.26,,,"2,07,765",BEAUTY,COSMETICS
13168539,774000000000,1329822120,12/04/2016,,13.67,6,82.02,,,"2,07,765",BEAUTY,COSMETICS
13168539,774000000000,1297652583,11/13/2016,,13.67,6,82.02,,,"2,07,765",BEAUTY,COSMETICS
10927710,720000000000,1221374649,08/06/2016,,11.99,1,11.99,,,"2,01,926",HOME,SOFT HOME
10927710,720000000000,1298468703,11/18/2016,,13.99,4,55.96,,,"2,01,926",HOME,SOFT HOME
11116537,24258415096,1245884065,10/30/2016,,80,6,480,,,"2,27,536",HOME,SOFT HOME
11116537,24258415096,1264407226,1/20/2017,,80,6,480,,,"2,27,536",HOME,SOFT HOME
11308304,769000000000,1187168799,03/06/2016,,52.5,1,52.5,,,"2,26,281",BEAUTY,COSMETICS
11308304,769000000000,1195467959,4/15/2016,,52.5,1,52.5,,,"2,26,281",BEAUTY,COSMETICS
15656212,20714269302,1233843321,09/01/2016,,27,1,27,,,"1,88,968",BEAUTY,COSMETICS
15656212,20714269302,1189513061,3/20/2016,,27,1,27,,,"1,88,968",BEAUTY,COSMETICS
14786930,720000000000,1245843061,10/30/2016,,14.99,5,74.95,,,"2,01,918",HOME,SOFT HOME
13124904,720000000000,1345979595,12/16/2016,,8.99,1,8.99,,,"2,01,918",HOME,SOFT HOME
10609979,720000000000,1343946846,12/14/2016,,8.49,2,16.98,,,"2,01,918",HOME,SOFT HOME
14786930,720000000000,1211302765,7/13/2016,,11.99,1,11.99,,,"2,01,918",HOME,SOFT HOME
10609979,720000000000,1214933181,7/24/2016,,9.59,3,28.77,,,"2,01,918",HOME,SOFT HOME
14786930,720000000000,1183287865,02/10/2016,,11.99,7,83.93,,,"2,01,918",HOME,SOFT HOME
13124904,720000000000,1293177753,11/11/2016,,16.99,3,50.97,,,"2,01,918",HOME,SOFT HOME
15138229,83621305907,1198206756,4/26/2016,,7.5,6,45,,,"2,75,505",CENTER CORE,INTIMATE APPAREL/HOSIERY
15138229,83621305907,1360196349,01/02/2017,,6,5,30,,,"2,75,505",CENTER CORE,INTIMATE APPAREL/HOSIERY
13129214,791000000000,1193376412,04/06/2016,,13.6,4,54.4,,,"2,86,802",HOME,SOFT HOME
13129214,791000000000,1193356371,04/06/2016,,13.6,6,81.6,,,"2,86,802",HOME,SOFT HOME
12869585,20714281113,1191670783,3/30/2016,,16,1,16,,,"2,53,779",BEAUTY,COSMETICS
12869585,20714281113,1248934761,9/27/2016,,16.5,1,16.5,,,"2,53,779",BEAUTY,COSMETICS
10144862,889000000000,1335666156,12/08/2016,,59.5,2,119,,,"2,83,686",MENS & KIDS,TOTAL MENS
10144862,889000000000,1199587601,05/02/2016,05/07/2016,63.75,1,63.75,1,63.75,"2,83,686",MENS & KIDS,TOTAL MENS
11089315,20714303426,1241825892,9/15/2016,,14.85,2,29.7,,,"3,02,568",BEAUTY,COSMETICS
10379974,20714303426,1356773853,12/26/2016,,17.5,2,35,,,"3,02,568",BEAUTY,COSMETICS
11089315,20714303426,1190224924,3/22/2016,,16.5,2,33,,,"3,02,568",BEAUTY,COSMETICS
10379974,20714303426,1193185031,04/05/2016,,16.5,1,16.5,,,"3,02,568",BEAUTY,COSMETICS
14075962,3610000000000,1184871740,2/20/2016,,68,1,68,,,"2,94,349",BEAUTY,COSMETICS
14075962,3610000000000,1356629655,12/26/2016,,68,1,68,,,"2,94,349",BEAUTY,COSMETICS
10604650,3610000000000,1211777052,7/14/2016,,68,1,68,,,"2,94,349",BEAUTY,COSMETICS
10604650,3610000000000,1221920229,08/09/2016,,68,1,68,,,"2,94,349",BEAUTY,COSMETICS
10604650,3610000000000,1201663954,05/10/2016,,68,1,68,,,"2,94,349",BEAUTY,COSMETICS
12550074,604000000000,1264659606,10/19/2016,,20,1,20,,,"2,96,516",BEAUTY,COSMETICS
12550074,604000000000,1189044650,3/15/2016,,20,1,20,,,"2,96,516",BEAUTY,COSMETICS
10070560,86279020703,1265222224,1/30/2017,,35.99,1,35.99,,,"2,51,387",HOME,SOFT HOME
15616785,86279020703,1199128163,05/01/2016,,35.99,1,35.99,,,"2,51,387",HOME,SOFT HOME
10070560,86279020703,1265192677,1/30/2017,,35.99,1,35.99,,,"2,51,387",HOME,SOFT HOME
15616785,86279020703,1195721412,4/17/2016,4/22/2016,33.99,1,33.99,1,33.99,"2,51,387",HOME,SOFT HOME
11531740,96018118677,1182102158,02/06/2016,,47,1,47,,,"3,29,933",BEAUTY,COSMETICS
11531740,96018118677,1258395736,11/13/2016,,40.19,1,40.19,,,"3,29,933",BEAUTY,COSMETICS
12336343,733000000000,1358099481,12/28/2016,,29.74,2,59.48,,,"3,40,946",HOME,SOFT HOME
12336343,733000000000,1359835440,12/31/2016,,29.74,2,59.48,,,"3,40,946",HOME,SOFT HOME
10521345,733000000000,1204454237,5/30/2016,,34.99,1,34.99,,,"3,40,946",HOME,SOFT HOME
11539589,733000000000,1251962871,10/02/2016,,20.99,1,20.99,,,"3,40,946",HOME,SOFT HOME
11539589,733000000000,1252252494,10/02/2016,,20.99,1,20.99,,,"3,40,946",HOME,SOFT HOME
10521345,733000000000,1359813828,12/28/2016,,24.99,1,24.99,,,"3,40,946",HOME,SOFT HOME
11467053,883000000000,1187640163,03/09/2016,,39,1,39,,,"3,38,310",BEAUTY,COSMETICS
11467053,883000000000,1242793971,9/19/2016,,39,1,39,,,"3,38,310",BEAUTY,COSMETICS
12689874,787000000000,1360063557,12/31/2016,,10.24,4,40.96,,,"3,19,740",MENS & KIDS,TOTAL MENS
12689874,787000000000,1359956934,12/31/2016,,8.99,2,17.98,,,"3,19,740",MENS & KIDS,TOTAL MENS
10135339,25398608300,1338408345,12/10/2016,,15,2,30,,,"3,56,539",HOME,SOFT HOME
10135339,25398608300,1331476641,12/06/2016,12/26/2016,18.75,2,37.5,2,37.5,"3,56,539",HOME,SOFT HOME
11195349,789000000000,1184670783,2/17/2016,,7.6,3,22.8,,,"2,87,096",CENTER CORE,INTIMATE APPAREL/HOSIERY
11195349,789000000000,1197851056,4/24/2016,,8,6,48,,,"2,87,096",CENTER CORE,INTIMATE APPAREL/HOSIERY
10610791,91574133003,CL16141254142,04/01/2016,,87.54,2,175.08,,,"3,60,566",HOME,SOFT HOME
10610791,91574133003,1202490306,5/18/2016,,149.99,4,599.96,,,"3,60,566",HOME,SOFT HOME
12782051,750000000000,MC16300191920,10/03/2016,10/30/2016,29.43,1,29.43,1,29.43,"3,69,537",HOME,SOFT HOME
12782051,750000000000,1252522032,10/02/2016,10/30/2016,29.99,1,29.99,1,29.99,"3,69,537",HOME,SOFT HOME
12782051,750000000000,MC16300145829,10/03/2016,10/30/2016,29.43,1,29.43,1,29.43,"3,69,537",HOME,SOFT HOME
12782051,750000000000,1252023138,10/02/2016,10/30/2016,29.99,1,29.99,1,29.99,"3,69,537",HOME,SOFT HOME
13798402,733000000000,1236705636,09/06/2016,9/18/2016,102,1,102,1,102,"3,43,308",HOME,SOFT HOME
13798402,733000000000,1237343121,09/08/2016,9/22/2016,102,1,102,1,102,"3,43,308",HOME,SOFT HOME
15714752,96303106112,1204719841,06/01/2016,,229,1,229,,,"3,99,558",CENTER CORE,FINE JEWELRY
15714752,96303106112,1200054446,05/03/2016,06/06/2016,297,1,297,1,297,"3,99,558",CENTER CORE,FINE JEWELRY
11741725,52177253321,1320945570,11/28/2016,,19.99,2,39.98,,,"3,70,957",MENS & KIDS,TOTAL MENS
11741725,52177253321,1270906806,10/25/2016,12/02/2016,29.99,1,29.99,1,29.99,"3,70,957",MENS & KIDS,TOTAL MENS
10371528,729000000000,VR16841191623,4/18/2016,,30,2,60,,,"4,02,398",BEAUTY,COSMETICS
10371528,729000000000,1230953721,8/26/2016,,30,3,90,,,"4,02,398",BEAUTY,COSMETICS
11719461,608000000000,1317365949,11/27/2016,,29.99,2,59.98,,,"3,74,223",HOME,SOFT HOME
11719461,608000000000,1210994495,07/09/2016,,42.99,1,42.99,,,"3,74,223",HOME,SOFT HOME
11719461,608000000000,1201872272,5/15/2016,,29.99,1,29.99,,,"3,74,223",HOME,SOFT HOME
11719461,608000000000,1267102134,10/23/2016,,25.49,3,76.47,,,"3,74,223",HOME,SOFT HOME
